ensembl_gene_id	chromosome_name	start_position	end_position	strand	band	external_gene_name	description	goslim_goa_accession
ENSG00000279941	6	29440016	29440954	1	p22.1	OR10C1	olfactory receptor, family 10, subfamily C, member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8165]	GO:0007165
ENSG00000279941	6	29440016	29440954	1	p22.1	OR10C1	olfactory receptor, family 10, subfamily C, member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8165]	GO:0050877
ENSG00000168787	6	29396700	29397623	1	p22.1	OR12D2	olfactory receptor, family 12, subfamily D, member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8178]	GO:0008150
ENSG00000168787	6	29396700	29397623	1	p22.1	OR12D2	olfactory receptor, family 12, subfamily D, member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8178]	GO:0003674
ENSG00000168787	6	29396700	29397623	1	p22.1	OR12D2	olfactory receptor, family 12, subfamily D, member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8178]	GO:0005575
ENSG00000168787	6	29396700	29397623	1	p22.1	OR12D2	olfactory receptor, family 12, subfamily D, member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8178]	GO:0005623
ENSG00000168787	6	29396700	29397623	1	p22.1	OR12D2	olfactory receptor, family 12, subfamily D, member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8178]	GO:0005886
ENSG00000168787	6	29396700	29397623	1	p22.1	OR12D2	olfactory receptor, family 12, subfamily D, member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8178]	GO:0004871
ENSG00000168787	6	29396700	29397623	1	p22.1	OR12D2	olfactory receptor, family 12, subfamily D, member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8178]	GO:0007165
ENSG00000168787	6	29396700	29397623	1	p22.1	OR12D2	olfactory receptor, family 12, subfamily D, member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8178]	GO:0050877
ENSG00000204428	6	31676684	31684040	-1	p21.33	LY6G5C	lymphocyte antigen 6 complex, locus G5C [Source:HGNC Symbol;Acc:HGNC:13932]	
ENSG00000204428	6	31676684	31684040	-1	p21.33	LY6G5C	lymphocyte antigen 6 complex, locus G5C [Source:HGNC Symbol;Acc:HGNC:13932]	GO:0005575
ENSG00000204428	6	31676684	31684040	-1	p21.33	LY6G5C	lymphocyte antigen 6 complex, locus G5C [Source:HGNC Symbol;Acc:HGNC:13932]	GO:0005576
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0008150
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0003674
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0006950
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0005575
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0005622
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0005623
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0005737
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0043234
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0043226
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0005794
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0005886
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0007165
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0005783
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0005768
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0016023
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0005576
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0002376
ENSG00000234745	6	31353872	31357188	-1	p21.33	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	GO:0044403
ENSG00000258388	6	32153845	32171978	1	p21.32	PPT2-EGFL8	PPT2-EGFL8 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:48343]	GO:0003674
ENSG00000258388	6	32153845	32171978	1	p21.32	PPT2-EGFL8	PPT2-EGFL8 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:48343]	GO:0008150
ENSG00000204304	6	32184741	32190186	-1	p21.32	PBX2	pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	GO:0008150
ENSG00000204304	6	32184741	32190186	-1	p21.32	PBX2	pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	GO:0003674
ENSG00000204304	6	32184741	32190186	-1	p21.32	PBX2	pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	GO:0034641
ENSG00000204304	6	32184741	32190186	-1	p21.32	PBX2	pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	GO:0005575
ENSG00000204304	6	32184741	32190186	-1	p21.32	PBX2	pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	GO:0005622
ENSG00000204304	6	32184741	32190186	-1	p21.32	PBX2	pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	GO:0005623
ENSG00000204304	6	32184741	32190186	-1	p21.32	PBX2	pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	GO:0009058
ENSG00000204304	6	32184741	32190186	-1	p21.32	PBX2	pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	GO:0005634
ENSG00000204304	6	32184741	32190186	-1	p21.32	PBX2	pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	GO:0043226
ENSG00000204304	6	32184741	32190186	-1	p21.32	PBX2	pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	GO:0003677
ENSG00000204304	6	32184741	32190186	-1	p21.32	PBX2	pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	GO:0001071
ENSG00000204304	6	32184741	32190186	-1	p21.32	PBX2	pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	GO:0008134
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0003674
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0008150
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0000003
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0006950
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0034641
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0005575
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0005622
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0005623
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0005737
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0043234
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0007010
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0022607
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0065003
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0006810
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0016192
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0009058
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0006461
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0043167
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0005634
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0043226
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0005654
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0005886
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0004871
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0016301
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0003677
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0006464
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0005768
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0002376
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0008283
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0016874
ENSG00000204713	6	28903002	28923989	-1	p22.1	TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	GO:0005635
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0008150
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0003674
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0006259
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0006950
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0034641
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0005575
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0005622
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0005623
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0043234
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0009056
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0009058
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0005634
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0043226
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0005654
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0016301
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0034655
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0006464
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0006397
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0001071
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0004386
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0016887
ENSG00000213780	6	30908184	30914106	1	p21.33	GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa [Source:HGNC Symbol;Acc:HGNC:4658]	GO:0044403
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0008150
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0003674
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0034641
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0005575
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0005622
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0005623
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0005737
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0005829
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0042254
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0006810
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0006605
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0009056
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0061024
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0003723
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0009058
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0005634
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0043226
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0034655
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0006412
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0005576
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0003735
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0005198
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0005840
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0044403
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0019843
ENSG00000231500	6	33272010	33276510	1	p21.32	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	GO:0043234
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0008150
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0003674
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0006950
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0005575
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0005622
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0005623
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0005737
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0043234
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0043226
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0005794
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0005886
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0004871
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0007165
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0005773
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0005783
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0005768
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0016023
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0002376
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	GO:0005764
ENSG00000231389	6	33064569	33080775	-1	p21.32	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0008150
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0003674
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0006950
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0005575
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0005622
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0005623
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0005737
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0043234
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0043226
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0005794
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0005886
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0007165
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0005773
ENSG00000223865	6	33075926	33087201	1	p21.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	GO:0005783
